"","Assay","time_contrast","estimate","SE","df","t.ratio","p","q"
"600","SNX15","week52 - week24",0.439012770562771,0.360070520835103,82,1.21924107962123,0.226248327320282,0.821359378462206
"601","MOCS2","week24 - week0",-0.29025,0.231229099584577,82,-1.25524858472164,0.212953987368646,0.839659788898411
"602","MOCS2","week52 - week0",0.00862965367965418,0.231229099584577,82,0.037320794377343,0.970319933592024,0.989292669723712
"603","MOCS2","week52 - week24",0.298879653679654,0.231229099584577,82,1.29256937909899,0.199790430450405,0.821359378462206
"604","IL22RA1","week24 - week0",-0.452250865800867,0.231493616625957,82,-1.95362132395903,0.0541558960200919,0.728787311252389
"605","IL22RA1","week52 - week0",0.231287662337661,0.231493616625957,82,0.999110324114775,0.32068048498148,0.910336885873302
"606","IL22RA1","week52 - week24",0.683538528138528,0.231493616625957,82,2.95273164807381,0.00410761477097215,0.821359378462206
"607","CR1","week24 - week0",-0.447122294372296,0.187473924682584,82,-2.38498391245251,0.0193867181192271,0.566092169081432
"608","CR1","week52 - week0",-0.299471212121213,0.187473924682584,82,-1.59740194604799,0.114022834006328,0.668702665676293
"609","CR1","week52 - week24",0.147651082251083,0.187473924682584,82,0.787581966404524,0.43321193247724,0.864056586634932
"610","GAL","week24 - week0",-0.0737870129870116,0.240051370034839,82,-0.307380095253374,0.759333390193172,0.97077648833803
"611","GAL","week52 - week0",-0.0109088744588742,0.240051370034839,82,-0.0454439166803797,0.963863964895816,0.989292669723712
"612","GAL","week52 - week24",0.0628781385281374,0.240051370034839,82,0.261936178572994,0.794027510697894,0.959669011273945
"613","C1RL","week24 - week0",-0.129667532467535,0.25277878093806,82,-0.512968422374455,0.60935261788912,0.939634152089483
"614","C1RL","week52 - week0",-0.495361471861474,0.25277878093806,82,-1.95966397979764,0.053432422302795,0.496122724305323
"615","C1RL","week52 - week24",-0.36569393939394,0.25277878093806,82,-1.44669555742318,0.151794130012709,0.821359378462206
"616","SDK2","week24 - week0",-0.0891493506493511,0.182509221193509,82,-0.488464911889732,0.626524338205425,0.94553529381538
"617","SDK2","week52 - week0",-0.0622274891774901,0.182509221193509,82,-0.340955315959143,0.734009280872187,0.989292669723712
"618","SDK2","week52 - week24",0.026921861471861,0.182509221193509,82,0.147509595930589,0.883091905280689,0.970683670495244
"619","PADI2","week24 - week0",-0.315234632034632,0.427155519070766,82,-0.7379856234104,0.462629974452127,0.891081481134704
"620","PADI2","week52 - week0",-0.108724675324675,0.427155519070765,82,-0.254531828504043,0.799721950166049,0.989292669723712
"621","PADI2","week52 - week24",0.206509956709957,0.427155519070766,82,0.483453794906358,0.630062019581211,0.920041313064554
"622","CCL21","week24 - week0",-0.329048484848487,0.198433653541307,82,-1.65822923166604,0.101092031901828,0.791659460123049
"623","CCL21","week52 - week0",-0.534626406926409,0.198433653541307,82,-2.69423254264236,0.008555198388529,0.224737481118616
"624","CCL21","week52 - week24",-0.205577922077922,0.198433653541307,82,-1.03600331097632,0.303246156052696,0.821359378462206
"625","RELB","week24 - week0",-0.799759090909086,0.596386332148035,82,-1.34100841652181,0.18362056041269,0.836903694877573
"626","RELB","week52 - week0",-0.856385064935065,0.596386332148034,82,-1.43595689366418,0.154818598132158,0.768006608443188
"627","RELB","week52 - week24",-0.0566259740259788,0.596386332148035,82,-0.0949484771423687,0.924587393433212,0.97519672893397
"628","CD40LG","week24 - week0",0.201224891774892,0.18751178471427,82,1.07313197451306,0.286359866901835,0.853267848645464
"629","CD40LG","week52 - week0",0.264475757575757,0.18751178471427,82,1.41044872448291,0.16218949227945,0.784094896450321
"630","CD40LG","week52 - week24",0.063250865800865,0.18751178471427,82,0.337316749969856,0.736740046322556,0.954091476599915
"631","CSNK1D","week24 - week0",-0.2476829004329,0.240667158820017,82,-1.02915122132692,0.306434758180997,0.853267848645464
"632","CSNK1D","week52 - week0",-0.446153896103897,0.240667158820017,82,-1.8538212620757,0.0673606060390413,0.538797335074908
"633","CSNK1D","week52 - week24",-0.198470995670997,0.240667158820017,82,-0.824670040748783,0.41195143757714,0.856765098094906
"634","ENAH","week24 - week0",-0.0919924242424231,0.173763208184546,82,-0.529412556337714,0.597949672551214,0.939634152089483
"635","ENAH","week52 - week0",-0.0876199134199123,0.173763208184546,82,-0.504248939320083,0.615438702134768,0.989292669723712
"636","ENAH","week52 - week24",0.00437251082251085,0.173763208184546,82,0.0251636170176313,0.979985594130119,0.993596505159704
"637","EPHA4","week24 - week0",-0.0178242424242425,0.177530121421951,82,-0.100401229275781,0.920270866707562,0.988043962089831
"638","EPHA4","week52 - week0",-0.0386679653679659,0.177530121421951,82,-0.217810730135538,0.828117684371069,0.989292669723712
"639","EPHA4","week52 - week24",-0.0208437229437235,0.177530121421951,82,-0.117409500859758,0.906822662126901,0.970683670495244
"640","TNFAIP8L2","week24 - week0",-0.146582900432899,0.282573824656205,82,-0.518741962781725,0.605337821754321,0.939634152089483
"641","TNFAIP8L2","week52 - week0",0.145075324675325,0.282573824656205,82,0.51340680564391,0.609047352824041,0.989292669723712
"642","TNFAIP8L2","week52 - week24",0.291658225108224,0.282573824656205,82,1.03214876842564,0.305037083673491,0.821359378462206
"643","NFASC","week24 - week0",0.0411251082251066,0.158032008004573,82,0.260232776539274,0.795336562963807,0.97244903805597
"644","NFASC","week52 - week0",0.0674064935064934,0.158032008004572,82,0.426536967780243,0.670834329778879,0.989292669723712
"645","NFASC","week52 - week24",0.0262813852813868,0.158032008004573,82,0.166304191240969,0.868326947774113,0.970683670495244
"646","ERMAP","week24 - week0",-0.200389393939394,0.176586242953786,82,-1.13479617997104,0.259767046043123,0.853267848645464
"647","ERMAP","week52 - week0",-0.0593939393939394,0.176586242953786,82,-0.336345223730046,0.737469757285912,0.989292669723712
"648","ERMAP","week52 - week24",0.140995454545454,0.176586242953786,82,0.798450956240991,0.426915305765506,0.86141207716089
"649","CD83","week24 - week0",-0.362985064935066,0.170673476754207,82,-2.12678075022644,0.0364440293017151,0.664532756054073
"650","CD83","week52 - week0",-0.263571428571428,0.170673476754207,82,-1.54430221721567,0.12636584715713,0.683432360033912
"651","CD83","week52 - week24",0.0994136363636376,0.170673476754207,82,0.582478533010767,0.561842660065838,0.908811914527359
"652","CFHR4","week24 - week0",-0.315368181818183,0.241505776735887,82,-1.30584115245853,0.195258179883739,0.836903694877573
"653","CFHR4","week52 - week0",-0.734804761904764,0.241505776735887,82,-3.04259704192647,0.00315036490298072,0.127764798843107
"654","CFHR4","week52 - week24",-0.419436580086581,0.241505776735887,82,-1.73675588946794,0.0861855112185137,0.821359378462206
"655","APOD","week24 - week0",0.068310822510822,0.479536659271739,82,0.142451721239757,0.887072649379235,0.978191894330577
"656","APOD","week52 - week0",0.26070303030303,0.479536659271738,82,0.543656100659653,0.588153193744887,0.989292669723712
"657","APOD","week52 - week24",0.192392207792208,0.479536659271739,82,0.401204379419896,0.689313254300488,0.936442443913945
"658","TCN1","week24 - week0",-0.235763636363636,0.239728184284889,82,-0.983462320322995,0.328272852913424,0.863674546256164
"659","TCN1","week52 - week0",0.0454476190476187,0.239728184284889,82,0.189579790891877,0.850106913247988,0.989292669723712
"660","TCN1","week52 - week24",0.281211255411254,0.239728184284889,82,1.17304211121487,0.244175203158547,0.821359378462206
"661","ARHGEF12","week24 - week0",-0.0966487012987,0.236884541794795,82,-0.407999190518828,0.684337630867283,0.94553529381538
"662","ARHGEF12","week52 - week0",0.0603891774891784,0.236884541794795,82,0.254930849567598,0.799414796721353,0.989292669723712
"663","ARHGEF12","week52 - week24",0.157037878787878,0.236884541794795,82,0.662930040086426,0.50923459758947,0.891182537037634
"664","C3","week24 - week0",-0.432810606060606,0.201305365954133,82,-2.15002021436041,0.0344994396106074,0.664532756054073
"665","C3","week52 - week0",-0.369490043290044,0.201305365954133,82,-1.83547041351214,0.0700613653677257,0.549944050735912
"666","C3","week52 - week24",0.0633205627705625,0.201305365954133,82,0.314549800848279,0.753902450409343,0.954091476599915
"667","EIF5A","week24 - week0",0.0149482683982678,0.135106406902363,82,0.110640707135898,0.912171617628523,0.98726931229402
"668","EIF5A","week52 - week0",0.160846103896104,0.135106406902363,82,1.19051425897472,0.237279425277511,0.860602741638164
"669","EIF5A","week52 - week24",0.145897835497836,0.135106406902363,82,1.07987355183882,0.283364506476624,0.821359378462206
"670","CPA4","week24 - week0",-0.146957792207792,0.154679491439939,82,-0.950079359841025,0.344863798025189,0.865582065676754
"671","CPA4","week52 - week0",-0.146657142857143,0.154679491439939,82,-0.948135667449418,0.345846293100062,0.917632655220087
"672","CPA4","week52 - week24",0.000300649350649523,0.154679491439939,82,0.00194369239160748,0.998453879695384,0.999823500929534
"673","PROK1","week24 - week0",-0.243350865800867,0.261727828959599,82,-0.929785979458955,0.355211048546953,0.865582065676754
"674","PROK1","week52 - week0",-0.104916666666666,0.261727828959599,82,-0.400861716095393,0.689564540782194,0.989292669723712
"675","PROK1","week52 - week24",0.138434199134201,0.261727828959599,82,0.528924263363562,0.598286846816293,0.916473752585181
"676","CXCL3","week24 - week0",-1.11533225108225,0.472500801541949,82,-2.36048753238619,0.020625436987074,0.579098807714002
"677","CXCL3","week52 - week0",-0.282987012987013,0.472500801541949,82,-0.598913297212448,0.550881722929265,0.989292669723712
"678","CXCL3","week52 - week24",0.832345238095238,0.472500801541949,82,1.76157423517374,0.0818686088006235,0.821359378462206
"679","FOLH1","week24 - week0",0.0735709956709966,0.238247298601852,82,0.30880096480735,0.758256133158437,0.97077648833803
"680","FOLH1","week52 - week0",-0.0613294372294359,0.238247298601852,82,-0.257419234506943,0.797500033671306,0.989292669723712
"681","FOLH1","week52 - week24",-0.134900432900433,0.238247298601852,82,-0.566220199314293,0.572790510288524,0.910484685798641
"682","JUN","week24 - week0",-0.820566883116882,0.405119786751276,82,-2.02549199015221,0.0460695269646007,0.709595362132072
"683","JUN","week52 - week0",-0.0320432900432893,0.405119786751276,82,-0.0790958405173192,0.93714909762468,0.989292669723712
"684","JUN","week52 - week24",0.788523593073593,0.405119786751276,82,1.94639614963489,0.0550318615377274,0.821359378462206
"685","CXADR","week24 - week0",-0.292247835497836,0.151897040855474,82,-1.92398636505303,0.0578256554122992,0.728787311252389
"686","CXADR","week52 - week0",0.0547649350649342,0.151897040855474,82,0.360539841701336,0.719370559305761,0.989292669723712
"687","CXADR","week52 - week24",0.34701277056277,0.151897040855474,82,2.28452620675437,0.0249248515337858,0.821359378462206
"688","LCAT","week24 - week0",0.121199567099567,0.222554566373272,82,0.54458360066308,0.587517902162673,0.939634152089483
"689","LCAT","week52 - week0",0.015870779220778,0.222554566373272,82,0.0713118561412003,0.943323200222822,0.989292669723712
"690","LCAT","week52 - week24",-0.105328787878789,0.222554566373272,82,-0.473271744521879,0.637276812779599,0.920041313064554
"691","TF","week24 - week0",-0.157843290043292,0.267483134335997,82,-0.590105579684953,0.556742573441432,0.939284725775812
"692","TF","week52 - week0",-0.602883333333336,0.267483134335997,82,-2.25391157775215,0.0268698606509546,0.371569400662202
"693","TF","week52 - week24",-0.445040043290044,0.267483134335997,82,-1.66380599806719,0.0999685476787823,0.821359378462206
"694","STAT2","week24 - week0",-0.0634588744588753,0.240934038529546,82,-0.263386920528845,0.792913091425416,0.97244903805597
"695","STAT2","week52 - week0",0.387538744588744,0.240934038529546,82,1.60848482412011,0.111572692328575,0.668702665676293
"696","STAT2","week52 - week24",0.450997619047619,0.240934038529546,82,1.87187174464895,0.0647897161621812,0.821359378462206
"697","LAIR1","week24 - week0",-0.305580735930737,0.126807830779177,82,-2.40979389090627,0.0182000517436958,0.566092169081432
"698","LAIR1","week52 - week0",-0.190977922077923,0.126807830779177,82,-1.50604202362307,0.135899049414242,0.712459620235395
"699","LAIR1","week52 - week24",0.114602813852814,0.126807830779177,82,0.903751867283205,0.368774399878167,0.821359378462206
"700","FABP9","week24 - week0",-0.0371997835497838,0.140936548298099,82,-0.26394703147619,0.79248294499803,0.97244903805597
"701","FABP9","week52 - week0",-0.179778571428573,0.140936548298099,82,-1.2755993643914,0.205699005776404,0.834043212901948
"702","FABP9","week52 - week24",-0.142578787878789,0.140936548298099,82,-1.01165233291521,0.314680169989919,0.821359378462206
"703","DECR1","week24 - week0",-0.154094805194806,0.354080351288016,82,-0.435197278341666,0.664562557702522,0.94553529381538
"704","DECR1","week52 - week0",0.170283116883117,0.354080351288016,82,0.480916594958429,0.631856505082123,0.989292669723712
"705","DECR1","week52 - week24",0.324377922077923,0.354080351288016,82,0.916113873300096,0.362293556844255,0.821359378462206
"706","ACRV1","week24 - week0",0.0769502164502173,0.186965330219848,82,0.411574789613313,0.681724909057071,0.94553529381538
"707","ACRV1","week52 - week0",-0.0181554112554083,0.186965330219847,82,-0.0971057641224707,0.922879356730057,0.989292669723712
"708","ACRV1","week52 - week24",-0.0951056277056256,0.186965330219848,82,-0.508680553735783,0.6123420902686,0.916473752585181
"709","CDSN","week24 - week0",-0.22706103896104,0.143915265618319,82,-1.57774116585542,0.118475310697586,0.817190982494432
"710","CDSN","week52 - week0",-0.164660173160174,0.143915265618319,82,-1.14414667862179,0.255891741254446,0.86556206373234
"711","CDSN","week52 - week24",0.0624008658008663,0.143915265618319,82,0.433594487233626,0.665721509093381,0.924543568839989
"712","TRAF2","week24 - week0",-0.0331064935064949,0.338432286701515,82,-0.0978230943305168,0.922311488788153,0.988043962089831
"713","TRAF2","week52 - week0",0.2924170995671,0.338432286701515,82,0.86403428708621,0.39008948909736,0.936009948666461
"714","TRAF2","week52 - week24",0.325523593073595,0.338432286701515,82,0.961857381416727,0.338949085319978,0.821359378462206
"715","REG4","week24 - week0",-0.00946406926407036,0.289615505891429,82,-0.032678047520074,0.974010741119784,0.995622722354238
"716","REG4","week52 - week0",-0.0572987012987022,0.289615505891428,82,-0.197844038503182,0.843656725403919,0.989292669723712
"717","REG4","week52 - week24",-0.0478346320346318,0.289615505891429,82,-0.165165990983108,0.869219838531427,0.970683670495244
"718","SEMA6C","week24 - week0",0.30396277056277,0.230008566504451,82,1.32152804211702,0.190000708449184,0.836903694877573
"719","SEMA6C","week52 - week0",0.265241558441557,0.230008566504451,82,1.15318121612842,0.252186414299486,0.86556206373234
"720","SEMA6C","week52 - week24",-0.0387212121212122,0.230008566504451,82,-0.168346825988601,0.866724979449247,0.970683670495244
"721","SERPINA1","week24 - week0",-0.356049134199135,0.200692793930814,82,-1.77410024159551,0.0797585910841498,0.729436004495896
"722","SERPINA1","week52 - week0",-0.479924891774893,0.200692793930814,82,-2.39134092647263,0.0190762751343036,0.316492746546401
